mission,target_id,ra,dec,period_days,transit_duration_hours,depth_ppm,planet_radius_re,stellar_radius_rs,stellar_teff_k,stellar_logg,snr,disposition,source
KEPLER,Kepler-387 b,287.7982699,45.6567655,6.791636,3.197,0.01026,1.03,1.046,5774.0,4.353,625.3175498364926,,pscomppars
KEPLER,Kepler-1664 b,286.8527157,49.2616668,14.3868,2.1417,0.05696,3.03320653,1.072,5735.81,4.353,366.1429216324722,,pscomppars
KEPLER,Kepler-384 c,286.0261113,44.7828571,45.348269,4.657,0.01629,1.13,0.882,5577.0,4.475,1378.3996967376158,,pscomppars
KEPLER,Kepler-317 c,294.9438822,39.0320499,8.77501,2.857,0.03519,1.72,0.941,5497.0,4.493,363.1619018277167,,pscomppars
KEPLER,Kepler-233 c,296.3665054,51.3194548,60.418955,5.619,0.09313,2.71,0.758,5360.0,4.614,38.130967579844935,,pscomppars
KEPLER,Kepler-1151 b,292.2477819,47.8784257,65.6478424,4.412,0.05887,2.22,0.85,5470.0,4.53,791.3475349813839,,pscomppars
KEPLER,Kepler-288 b,288.9163997,39.5947523,6.097326,3.306,0.02176,1.67,1.091,5918.0,4.353,184.73427139939656,,pscomppars
KEPLER,Kepler-299 d,283.2070156,48.5805222,15.054786,4.279,0.02564,1.86,1.032,5617.0,4.394,739.991573817154,,pscomppars
KEPLER,Kepler-1187 b,286.8919996,38.3185034,18.87064068,3.2476,0.0596,2.61,1.09,5975.0,4.39,160.54643862753957,,pscomppars
KEPLER,Kepler-1841 b,287.7069031,40.6852161,25.88599968,4.35,0.02171,1.48912557,0.899,5190.0,4.446,680.2416276639211,,pscomppars
KEPLER,Kepler-389 b,291.9600082,44.9000587,3.244107,2.094,0.03719,1.51,0.792,5376.0,4.57,1106.2108204022197,,pscomppars
KEPLER,Kepler-155 c,288.4957831,51.0819286,52.661793,3.188,0.1088,2.24,0.62,4508.0,4.684,679.5998980701122,,pscomppars
KEPLER,Kepler-1875 b,296.7727406,50.1883667,34.45859909,7.434,0.0431,3.22686692,0.862,6161.0,4.545,1206.5129194746416,,pscomppars
KEPLER,Kepler-355 c,285.7994917,42.8117427,25.762294,6.816,0.06195,2.71,1.066,6184.0,4.441,185.778483758605,,pscomppars
KEPLER,Kepler-380 b,282.3947017,48.7591334,3.930821,2.962,0.01014,1.19,1.224,6045.0,4.293,308.4096587851097,,pscomppars
KEPLER,Kepler-1195 b,284.3510523,40.8529319,8.49642241,2.2373,0.0834,2.08,0.71,4965.0,4.61,2152.7143496119897,,pscomppars
KEPLER,Kepler-81 c,293.6369437,42.8248275,12.04,2.7363,0.13169,2.37,0.59,4385.0,4.7,984.1851720133118,,pscomppars
KEPLER,Kepler-250 d,289.5947633,44.1418114,17.648312,1.98,0.07633,2.18,0.805,5160.0,4.565,958.4413149286506,,pscomppars
KEPLER,Kepler-393 c,290.995205,45.192188,14.613612,5.401,0.00746,1.33,1.382,6189.0,4.233,1048.3934797274248,,pscomppars
KEPLER,Kepler-321 b,294.4536991,44.1457626,4.915379,2.725,0.02285,1.77,1.194,5740.0,4.302,478.2302191348429,,pscomppars
KEPLER,Kepler-186 c,298.652736,43.9549884,7.267302,2.2691,0.06591,1.25,0.472,3788.0,4.77,1797.797902820379,,pscomppars
KEPLER,Kepler-1183 b,292.2324228,38.8921946,28.5057189,6.252,0.07558,2.82,0.99,5765.0,4.45,335.53880847049305,,pscomppars
KEPLER,Kepler-1067 c,285.3873706,45.0490265,5.425839901,2.5095,0.02602,1.74682428,0.934,5594.0,4.489,592.8499346996923,,pscomppars
KEPLER,Kepler-381 c,285.1828685,43.8310283,13.391635,3.417,0.00461,1.12,1.568,6152.0,4.12,91.74195840039445,,pscomppars
KEPLER,Kepler-137 c,282.1355875,43.0391951,18.735753,3.005,0.05672,1.88,0.802,5187.0,4.553,123.3651758180839,,pscomppars
KEPLER,Kepler-161 b,290.5164698,43.0838642,4.921355,1.873,0.08001,2.12,0.806,5078.0,4.553,66.908925353069,,pscomppars
KEPLER,Kepler-445 c,298.7363395,46.4991236,4.871229,1.2287,0.6462,2.51,0.21,3157.0,4.92504,1362.0900028589897,,pscomppars
KEPLER,Kepler-33 d,289.0775348,46.0051696,21.77596,8.011,0.08314,5.35,1.82,5904.0,4.027,772.3352641841468,,pscomppars
KEPLER,Kepler-733 b,293.0181882,45.9147063,20.83424726,4.0748,0.09884,2.82,0.86,5418.0,4.53,2205.2461248199756,,pscomppars
KEPLER,Kepler-219 b,288.7389481,46.7625929,4.585512,3.272,0.04012,2.95,1.491,5786.0,4.157,1504.4649684171943,,pscomppars
KEPLER,Kepler-357 c,291.2429746,44.0086337,16.85837,2.016,0.07596,2.67,0.834,5036.0,4.503,145.3171940535322,,pscomppars
KEPLER,Kepler-678 b,295.4552577,50.4945093,7.27503724,7.5206,0.3001,5.14,0.91,5520.0,4.5,2125.1482468972085,,pscomppars
KEPLER,Kepler-1023 b,289.0297232,49.7697034,62.1387714,4.1578,0.08863,2.63,0.89,5494.0,4.51,241.28763372585854,,pscomppars
KEPLER,Kepler-368 b,291.880018,45.3878419,26.84768,10.085,0.02541,3.26,2.019,5502.0,3.903,58.41796559411949,,pscomppars
KEPLER,Kepler-417 c,293.8241813,42.779648,15.943,3.4926,0.10937,2.69,0.806,5177.0,4.57,1267.1979153260463,,pscomppars
KEPLER,Kepler-98 b,285.6616933,37.9645672,1.54168,1.9874,0.02965,1.99,1.11,5539.0,4.341,680.7711264463575,,pscomppars
KEPLER,Kepler-1844 b,292.6903973,37.9345682,3.924510002,3.708,0.04635,3.03648191,0.849,5776.0,4.554,2265.008620455792,,pscomppars
KEPLER,Kepler-1883 b,291.922557,42.002522,103.427002,5.03,0.09501,3.25107395,1.024,6208.0,4.454,268.1105483152195,,pscomppars
KEPLER,Kepler-252 b,295.579329,44.5459052,6.668391,1.978,0.04288,1.23,0.549,4208.0,4.721,603.3558025814821,,pscomppars
KEPLER,Kepler-298 d,283.0398448,48.8253303,77.473633,4.433,0.15436,2.5,0.582,4465.0,4.709,289.6333818256509,,pscomppars
KEPLER,Kepler-325 d,289.8354219,49.825607,38.715185,3.458,0.08795,2.79,1.003,5752.0,4.411,1862.0034895825056,,pscomppars
KEPLER,Kepler-142 d,295.1190067,48.4813635,41.809118,8.687,0.01904,2.16,1.269,5790.0,4.262,30.427186162925224,,pscomppars
K2,K2-37 b,243.4509662,-24.7870527,4.4434,2.3,0.0358,1.39,0.809,5352.0,4.53,753.9701766623646,,pscomppars
UNKNOWN,HD 224018 b,358.6390056,-4.7233362,10.6413,8.653571871611355,38015.80480966661,0.91,1.147,5784.0,4.32,953.0851229507047,,pscomppars
KEPLER,Kepler-1864 b,289.6867653,41.5889178,3.881510019,2.797,0.00425,0.75408365,0.979,5854.0,4.469,7.257676298558425,,pscomppars
KEPLER,Kepler-401 b,290.0827494,50.8634361,14.383035,8.729,0.01785,1.71,1.333,6117.0,4.254,968.9986033375613,,pscomppars
KEPLER,Kepler-195 b,288.1209339,47.9666141,8.307872,3.15,0.08238,2.03,0.775,5329.0,4.603,413.71259046050903,,pscomppars
KEPLER,Kepler-660 b,288.1382985,47.7245642,9.27358194,3.3004,0.12883,2.57,0.71,4779.0,4.61,999.897787778917,,pscomppars
KEPLER,Kepler-260 c,291.9259658,38.0140525,76.050178,6.826,0.03884,1.74,0.862,5250.0,4.494,1427.9250689931987,,pscomppars
KEPLER,Kepler-417 b,293.8241813,42.779648,12.331,3.0549,0.08722,2.31,0.806,5177.0,4.57,264.9358030741857,,pscomppars
KEPLER,Kepler-299 b,283.2070156,48.5805222,2.927128,2.546,0.01702,1.32,1.032,5617.0,4.394,65.32519847952064,,pscomppars
KEPLER,Kepler-370 c,292.1710683,40.9162381,19.02293,3.418,0.04016,1.91,0.9,5852.0,4.531,419.2119385620027,,pscomppars
KEPLER,Kepler-1813 b,292.2399069,48.5115214,2.818160057,1.7758,0.03703,1.413,0.787,5167.0,4.555,1692.940875170501,,pscomppars
KEPLER,Kepler-144 c,281.9156128,42.7755535,10.104665,2.278,0.01144,1.35,1.235,6075.0,4.289,945.2423572723975,,pscomppars
KEPLER,Kepler-1691 b,286.2543962,41.0218373,3.8482,2.013,0.02039,1.83470985,1.13152,6000.0,4.37607,169.538231155144,,pscomppars
KEPLER,Kepler-1693 b,290.2015581,48.1857799,12.0999,3.358,0.01655,1.28938413,0.878295,5432.34,4.52851,1230.9773076564197,,pscomppars
KEPLER,Kepler-264 c,292.044628,37.3761861,140.101261,17.933,0.02668,2.83,1.55,6158.0,4.147,934.5392601351404,,pscomppars
KEPLER,Kepler-363 c,283.1920779,41.3054172,7.542427,4.9,0.01325,1.69,1.485,5593.0,4.152,67.26621259686665,,pscomppars
KEPLER,Kepler-416 d,291.5569554,39.2272923,3.07644709,2.6326,0.02167,1.61,1.022,5670.0,4.397,415.80356743511214,,pscomppars
KEPLER,Kepler-769 c,292.7130925,38.3581685,15.9870174,4.279,0.01785,1.79,1.28,6186.0,4.3,464.9725296701515,,pscomppars
KEPLER,Kepler-1220 b,297.070398,42.9777396,7.42693741,2.848,0.02265,1.52,0.99,5842.0,4.45,738.7445762488601,,pscomppars
KEPLER,Kepler-402 c,288.3701976,43.3546109,6.124821,3.467,0.01484,1.56,1.264,6090.0,4.278,930.8290746288202,,pscomppars
KEPLER,Kepler-1877 b,294.866924,46.7904816,2.377569914,2.263,0.00338,0.624086,0.936,5615.0,4.505,1427.2425752283038,,pscomppars
KEPLER,Kepler-237 b,283.2213438,40.421762,4.715106,2.351,0.04175,1.41,0.725,4861.0,4.583,596.6357071694767,,pscomppars
KEPLER,Kepler-364 b,281.5699998,47.3986233,25.745718,6.983,0.01403,1.55,1.284,6108.0,4.273,996.3998780604982,,pscomppars
KEPLER,Kepler-329 b,299.2681646,45.2272852,7.416397,2.168,0.05055,1.4,0.523,4257.0,4.74,168.9366311088119,,pscomppars
KEPLER,Kepler-282 b,284.6772402,44.7976401,9.220524,4.847,0.014,1.01,0.904,5602.0,4.459,227.9974868047386,,pscomppars
KEPLER,Kepler-270 c,282.2001207,44.4222795,25.262887,3.698,0.01255,1.77,1.461,6067.0,4.196,918.7074413679027,,pscomppars
KEPLER,Kepler-784 c,295.9206663,47.4486164,17.157236,11.284,0.01104,1.55,1.487,5676.0,4.1,19.112956065531126,,pscomppars
KEPLER,Kepler-1047 b,288.6462564,50.7889645,56.1886887,6.089,0.03462,2.09,1.13,5754.0,4.37,379.2235094421902,,pscomppars
KEPLER,Kepler-1136 b,284.1078441,44.2458047,2.361724329,1.2234,0.0587,1.64,0.68,4512.0,4.63,826.2735143781113,,pscomppars
KEPLER,Kepler-145 b,291.3877397,44.5290465,22.951,4.4814,0.01298,2.65,1.85,6022.0,4.02,209.76119392438073,,pscomppars
KEPLER,Kepler-1353 b,295.7353911,42.5762317,24.7543966,3.532,0.06146,1.8,0.72,4776.0,4.61,1816.8948062124375,,pscomppars
KEPLER,Kepler-306 d,288.5387145,40.6160545,17.326644,4.777,0.08,2.47,0.719,4954.0,4.611,652.7141041539195,,pscomppars
KEPLER,Kepler-295 d,285.3458383,45.3677754,33.884054,5.373,0.02241,1.36,0.898,5603.0,4.444,1012.8637759735205,,pscomppars
KEPLER,Kepler-286 e,290.6761874,48.2942362,29.221289,3.93,0.0394,1.77,0.863,5580.0,4.495,280.40404571459004,,pscomppars
KEPLER,Kepler-372 c,291.2562253,49.2589288,20.053763,6.031,0.03054,2.09,1.137,6509.0,4.405,961.5294896006194,,pscomppars
KEPLER,Kepler-1165 c,286.9712284,44.7082669,29.96870041,6.71,0.03095,3.36093385,1.076,6249.0,4.428,896.0809246131937,,pscomppars
KEPLER,Kepler-1851 b,285.6737597,45.6398375,12.02289963,1.2667,0.07786,3.90012032,0.879,5982.0,4.535,355.2895930198082,,pscomppars
KEPLER,Kepler-266 c,294.4843821,44.1669355,107.723601,8.08,0.13962,3.89,1.028,5885.0,4.453,88.37373992167163,,pscomppars
KEPLER,Kepler-331 d,291.8343455,39.3073462,32.134328,2.815,0.1316,1.64,0.492,4347.0,4.768,693.050342489792,,pscomppars
KEPLER,Kepler-124 d,286.7527322,49.0648788,30.950851,4.196,0.03014,1.11,0.636,4984.0,4.669,226.5627768798632,,pscomppars
KEPLER,Kepler-1138 b,285.8993164,48.307285,3.17060005,1.5778,0.03254,1.7,0.92,5582.0,4.49,96.49208220267917,,pscomppars
KEPLER,Kepler-82 c,292.8733696,42.9661583,51.54,6.3994,0.36443,5.34,0.898,5401.0,4.49,245.98143484151583,,pscomppars
KEPLER,Kepler-436 c,301.7207775,44.4120856,16.79713874,3.238,0.10238,2.33,0.71,4685.0,4.62,533.5997431444631,,pscomppars
KEPLER,Kepler-137 b,282.1355875,43.0391951,8.436387,3.217,0.03455,1.47,0.802,5187.0,4.553,798.3357388547569,,pscomppars
KEPLER,Kepler-1329 b,281.6476437,48.2709523,9.33646594,2.2637,0.08854,2.17,0.69,4500.0,4.62,1044.751196864106,,pscomppars
KEPLER,Kepler-529 b,285.8884067,47.880364,1.980357663,2.4332,0.02719,1.86,1.14,6087.0,4.35,234.5893112777638,,pscomppars
KEPLER,Kepler-369 b,293.6743322,47.9084727,2.732756,1.037,0.06131,1.13,0.471,3591.0,4.785,429.7906745201583,,pscomppars
KEPLER,Kepler-84 f,298.2520208,40.4960842,44.552169,5.86,0.03621,2.2,1.169,6031.0,4.323,296.9223325847597,,pscomppars
KEPLER,Kepler-221 c,296.6547477,46.8352242,5.690586,2.522,0.1372,2.93,0.821,5243.0,4.543,1690.6402251126092,,pscomppars
KEPLER,Kepler-399 c,299.5017242,40.6707669,26.67569,2.758,0.04748,1.43,0.68,5502.0,4.62,334.530408315488,,pscomppars
KEPLER,Kepler-400 c,290.9444679,40.4800528,17.340824,3.425,0.01708,1.49,1.145,5886.0,4.35,747.8229145087065,,pscomppars
KEPLER,Kepler-362 c,291.771603,47.5299192,37.866281,4.769,0.04202,1.45,0.722,5788.0,4.639,1173.6167159236995,,pscomppars
KEPLER,Kepler-1226 b,296.3768521,50.6214592,17.2923453,6.724,0.02031,1.45,1.02,5923.0,4.43,626.9022413192057,,pscomppars
KEPLER,Kepler-1852 b,288.0297157,40.3441934,7.970940113,1.2893,0.05266,1.88610592,0.826,5237.0,4.572,226.98227460091653,,pscomppars
KEPLER,Kepler-1867 b,294.9971007,43.4358698,9.887359619,4.23,0.0068,1.15985997,0.816,5693.0,4.57,253.68702416559123,,pscomppars
KEPLER,Kepler-1333 b,293.5275797,41.111394,109.6471842,6.248,0.08997,2.81,0.92,5628.0,4.49,898.6127689110931,,pscomppars
KEPLER,Kepler-275 d,292.4797004,38.5149018,35.676062,7.634,0.04712,3.33,1.383,6165.0,4.229,1659.941962933677,,pscomppars
KEPLER,Kepler-160 c,287.773573,42.8692755,13.699429,4.3409,0.12929,3.76,1.118,5471.0,4.47,878.5281975277222,,pscomppars
KEPLER,Kepler-833 b,290.4799052,45.6005798,18.7546998,3.0681,0.09953,2.02,0.62,4339.0,4.67,1450.1303839789095,,pscomppars
KEPLER,Kepler-402 d,288.3701976,43.3546109,8.921099,3.838,0.01057,1.38,1.264,6090.0,4.278,1553.2482409398656,,pscomppars
KEPLER,Kepler-540 b,290.6249953,44.8737757,172.7049784,11.2793,0.06301,2.71,1.08,5946.0,4.38,1632.2708123230914,,pscomppars
KEPLER,Kepler-1836 b,292.3150933,40.8387799,5.254169941,2.9878,0.04618,2.55303229,0.987,6123.0,4.472,1306.404788517618,,pscomppars
KEPLER,Kepler-1684 b,294.0054181,46.3106625,47.7055,5.959,0.11615,2.87084792,0.666755,4706.54,4.6652,1248.6027212932354,,pscomppars
KEPLER,Kepler-1854 b,286.28593,37.3869915,39.83110046,2.442,0.03888,2.58746104,0.759,5026.0,4.58,23.259438362408137,,pscomppars
KEPLER,Kepler-1857 b,296.4557129,39.598537,8.94340992,2.469,0.02151,1.96065412,1.005,6074.0,4.375,1330.411710996157,,pscomppars
KEPLER,Kepler-182 b,289.8301128,50.5862025,9.825792,4.961,0.04333,2.58,1.146,6250.0,4.401,685.0928217268619,,pscomppars
KEPLER,Kepler-172 d,283.3684093,41.821839,14.627119,3.541,0.03964,2.25,1.085,5526.0,4.375,753.2899965289008,,pscomppars
KEPLER,Kepler-226 d,292.3760942,47.8809596,8.109044,3.698,0.02174,1.22,0.802,5571.0,4.586,171.40524366077875,,pscomppars
KEPLER,Kepler-345 b,295.2288521,45.9710432,7.415563,1.971,0.01669,0.74,0.623,4504.0,4.683,259.4542385985341,,pscomppars
KEPLER,Kepler-374 b,294.1378921,42.3704075,1.897806,2.641,0.01324,1.03,0.911,5977.0,4.479,572.0336636301668,,pscomppars
KEPLER,Kepler-310 b,288.839278,46.9867472,13.930698,2.104,0.01865,1.19,0.876,5797.0,4.521,1653.440419747252,,pscomppars
KEPLER,Kepler-338 d,282.9790593,40.7844188,44.431014,10.624,0.02385,3.0,1.735,5923.0,4.017,142.75246467931638,,pscomppars
KEPLER,Kepler-1786 b,292.5877743,38.5219827,78.5460968,8.684,0.06587,3.16305828,1.397,5808.0,4.172,185.80004110120768,,pscomppars
KEPLER,Kepler-490 b,295.025662,46.9559536,3.268695154,3.45315,1.00914,11.65,1.12,6045.0,4.37,160.374025245105,,pscomppars
KEPLER,Kepler-1793 b,291.9129477,40.9539265,8.779999733,3.2201,0.07557,3.79037518,0.764,5191.0,4.597,595.3746764374335,,pscomppars
KEPLER,Kepler-230 b,285.7185682,48.5058038,32.625555,5.783,0.18048,4.26,0.817,5588.0,4.551,762.4172484066306,,pscomppars
KEPLER,Kepler-151 c,292.1627933,41.0231947,24.674612,3.014,0.06708,2.09,0.83,5460.0,4.555,795.5882920670466,,pscomppars
KEPLER,Kepler-1236 b,295.6247375,42.5458739,31.0571618,3.401,0.06366,2.14,0.82,5337.0,4.55,1239.9604675903947,,pscomppars
KEPLER,Kepler-1998 b,283.4291536,47.5923973,3.03267135,1.774,0.00424,0.6,0.921,5640.0,4.492,1182.2895183420942,,pscomppars
KEPLER,Kepler-185 b,282.4681674,43.8899464,1.6329,1.559,0.02092,1.17,0.806,5208.0,4.545,1557.0576990963166,,pscomppars
KEPLER,Kepler-1689 b,291.5741663,38.6559433,8.483,2.485,0.00691,0.94678642,0.996208,5731.43,4.45124,1361.7836607001793,,pscomppars
KEPLER,Kepler-1879 b,289.3644209,41.5332589,10.61340046,0.9829,0.01502,2.06512018,1.388,5865.0,4.163,708.8582084151931,,pscomppars
KEPLER,Kepler-1050 c,282.9249847,48.6264015,21.1284569,3.789,0.01757,1.48,1.13,6010.0,4.37,2047.7925736805043,,pscomppars
KEPLER,Kepler-1887 b,288.9555263,44.705707,19.94750023,1.756,0.08613,2.92454357,0.864,5749.0,4.547,859.8731878871007,,pscomppars
KEPLER,Kepler-12 b,286.2434458,50.0403671,4.4379629,4.69813,1.67211,19.660586,1.483,5947.0,4.175,1394.4096387040684,,pscomppars
KEPLER,Kepler-169 d,285.9999204,40.9193822,8.348125,2.79,0.02941,1.25,0.763,4997.0,4.582,463.5410897406894,,pscomppars
KEPLER,Kepler-441 b,284.566954,49.0127077,207.2482,6.05,0.08092,1.64,0.55,4340.0,4.715,154.07461852982348,,pscomppars
KEPLER,Kepler-1619 b,285.703595,44.4221528,23.6225913,6.544,0.0057,0.76,1.0,5852.0,4.44,205.77175956452498,,pscomppars
KEPLER,Kepler-1656 b,284.4722473,39.911889,31.562,2.12435,0.21254,4.574,1.1,5569.0,4.40025,545.4814229608083,,pscomppars
KEPLER,Kepler-172 e,283.3684093,41.821839,35.118736,3.559,0.05424,2.76,1.085,5526.0,4.375,838.3960617513599,,pscomppars
KEPLER,Kepler-1988 b,298.6738034,43.7955099,11.49500229,7.602,0.00514,1.53,1.788,6033.0,3.985,587.3703194330292,,pscomppars
KEPLER,Kepler-1442 b,291.2556226,48.8469171,81.4162941,12.1444,0.06663,3.93,1.44,6394.0,4.25,866.5402553322489,,pscomppars
KEPLER,Kepler-1620 b,297.2709026,46.9284743,101.951829,5.989,0.01651,1.61,1.23,6157.0,4.31,2088.6917591792544,,pscomppars
KEPLER,Kepler-1894 c,295.5864604,49.6668523,5.05368985,2.514,0.01715,1.21,0.901,5772.0,4.528,404.2568036292866,,pscomppars
TESS,TOI-1117 c,273.6020606,-66.4199742,4.579,2.0808923613050356,23158.86321164084,2.91,1.05,5635.0,4.41,764.2518343541984,,pscomppars
UNKNOWN,Luhman 16 b,162.3282594,-53.3193715,9697.0,8.139514924392829,87356.8720838221,11.9,8.095560507683707,5918.846075580776,4.553466503272416,330.31849850133005,,pscomppars
KEPLER,Kepler-215 e,294.9735313,45.2136867,68.16101,5.654,0.02956,1.75,1.027,5739.0,4.364,474.3178572477196,,pscomppars
KEPLER,Kepler-1443 b,283.4357392,47.0667983,2.41811321,2.194,0.00458,0.97,1.27,6289.0,4.3,251.42584748625305,,pscomppars
KEPLER,Kepler-1419 b,292.2545917,37.971376,42.5215895,5.798,0.06856,2.86,1.01,5796.0,4.43,719.1257743181188,,pscomppars
KEPLER,Kepler-156 c,290.2964214,37.7494271,15.906801,3.984,0.09247,2.55,0.807,5094.0,4.552,73.09274677587864,,pscomppars
KEPLER,Kepler-62 c,283.2125621,45.3496992,12.4417,3.02,0.007,0.54,0.64,4925.0,4.68,770.0071806369674,,pscomppars
KEPLER,Kepler-62 f,283.2125621,45.3496992,267.291,7.46,0.042,1.41,0.64,4925.0,4.68,680.058239617998,,pscomppars
KEPLER,Kepler-154 c,289.7805393,49.8965624,62.303276,7.51,0.08593,2.95,1.001,5690.0,4.415,1568.1164771319268,,pscomppars
KEPLER,Kepler-220 d,291.5060432,46.8956262,28.122397,4.103,0.02075,0.98,0.666,4632.0,4.652,208.85675751225202,,pscomppars
KEPLER,Kepler-1543 b,297.1242915,47.0369876,6.96710269,3.643,0.02353,2.71,1.65,6561.0,4.14,630.0274407266933,,pscomppars
KEPLER,Kepler-1986 b,292.9582727,42.8548909,19.5489666,1.78,0.05238,1.89,0.732,5549.0,4.6,1578.095238842849,,pscomppars
KEPLER,Kepler-1898 b,287.2058009,38.4981903,4.765620232,2.165,0.00675,0.93353523,1.125,5702.0,4.258,597.320782504684,,pscomppars
KEPLER,Kepler-1902 b,292.7376545,42.0147792,3.822220087,1.859,0.03627,1.17563613,0.514,3729.0,4.733,672.7074798438314,,pscomppars
KEPLER,Kepler-431 d,281.1123072,43.2277663,11.922,4.932,0.00432,1.11,1.092,6004.0,4.4,593.5177204205913,,pscomppars
KEPLER,Kepler-371 c,292.3264835,38.6575441,67.968015,7.802,0.03218,1.78,0.992,5666.0,4.39,759.0834186425035,,pscomppars
KEPLER,Kepler-372 d,291.2562253,49.2589288,30.092568,7.499,0.02426,1.69,1.137,6509.0,4.405,181.04464511568418,,pscomppars
KEPLER,Kepler-974 b,285.0131082,40.2209547,4.194496514,1.8482,0.0745,1.57,0.5,3687.0,4.76,1424.4766832258224,,pscomppars
KEPLER,Kepler-1427 b,295.3496546,45.1145372,0.968972376,1.622,0.01185,1.1,1.01,5793.0,4.44,70.22380944146964,,pscomppars
KEPLER,Kepler-431 c,281.1123072,43.2277663,8.703,4.807,0.0032,0.668,1.092,6004.0,4.4,561.6767539104156,,pscomppars
KEPLER,Kepler-1546 b,297.5839183,41.5411993,19.5974971,4.069,0.10141,3.13,0.93,5623.0,4.48,107.60565443167859,,pscomppars
KEPLER,Kepler-379 b,295.7010981,38.9458209,20.09838,5.105,0.01578,1.66,1.306,6054.0,4.273,1085.9432963816507,,pscomppars
KEPLER,Kepler-1942 b,294.9805416,44.4252384,4.626049995,0.56,0.03469,2.1170287,0.797,5834.0,4.566,425.19980062241535,,pscomppars
KEPLER,Kepler-1181 c,289.7473165,39.5234131,8.93484887,2.579,0.01359,1.83,1.347,6688.0,4.304,146.0955861662509,,pscomppars
KEPLER,Kepler-1814 c,285.2166767,41.2824449,0.626281766,1.1812,0.04331,1.76,0.823,4922.0,4.505,645.5805266787415,,pscomppars
KEPLER,Kepler-1430 b,289.6975391,43.3719581,2.46050993,2.003,0.02768,1.18,0.72,4796.0,4.62,154.58575091420622,,pscomppars
KEPLER,Kepler-1945 b,281.8980828,42.2858185,6.080039978,1.308,0.0184,1.289,0.804,4991.0,4.513,1155.5659855415597,,pscomppars
KEPLER,Kepler-1567 b,286.695153,40.2918894,153.979578,8.994,0.07925,2.73,0.93,5655.0,4.49,1179.3775469024345,,pscomppars
KEPLER,Kepler-1577 b,292.9552704,47.5730433,6.30560247,2.468,0.02208,1.13,0.74,4862.0,4.6,1468.4505324514296,,pscomppars
KEPLER,Kepler-430 c,292.8085984,49.5794242,110.979,12.388,0.01502,1.75,1.485,5884.0,4.15,580.035266362835,,pscomppars
KEPLER,Kepler-468 b,288.9022829,49.3704079,38.478757067,5.05845,2.353,13.34,0.87,5498.0,4.54,1199.5797415988275,,pscomppars
KEPLER,Kepler-575 b,286.9638856,37.8296147,9.37891944,3.3044,0.05635,2.39,0.95,5710.0,4.47,1212.593587976585,,pscomppars
KEPLER,Kepler-556 b,290.5294799,38.9427306,11.72292176,4.175,0.04922,2.24,0.98,5740.0,4.46,418.4935855517336,,pscomppars
KEPLER,Kepler-1584 b,287.7626791,43.2743929,13.3997099,3.532,0.01673,1.61,1.13,6069.0,4.37,1082.018205645968,,pscomppars
KEPLER,Kepler-1859 c,293.9886751,46.7179996,3.59645081,2.661,0.01496,1.66,1.235,5887.0,4.292,172.7722683783254,,pscomppars
KEPLER,Kepler-392 c,288.660826,43.3681938,10.423118,2.266,0.00825,1.1,1.129,5938.0,4.323,500.87582881350176,,pscomppars
KEPLER,Kepler-1953 b,287.9680995,46.4705959,6.245659828,2.372,0.0212,1.28574667,0.707,4858.0,4.622,147.68352963898437,,pscomppars
KEPLER,Kepler-1951 b,290.4999139,40.2877161,20.65780067,8.232,0.00982,2.32107188,1.306,5468.0,4.171,1234.2786517221389,,pscomppars
KEPLER,Kepler-134 c,284.7391156,49.5984448,10.105785,2.059,0.01116,1.26,1.176,5983.0,4.31,315.268192046024,,pscomppars
KEPLER,Kepler-446 c,282.2501047,44.921002,3.036179,0.9432,0.18205,1.11,0.24,3359.0,5.03245,852.8022187141075,,pscomppars
KEPLER,Kepler-1955 b,299.5347603,40.4777528,14.26519966,3.601,0.00663,1.16654878,1.291,5825.0,4.237,550.7322380301536,,pscomppars
KEPLER,Kepler-1702 b,284.9724842,44.5674794,18.5012,3.179,0.04211,1.60190793,0.725742,5093.0,4.64592,214.7462074823455,,pscomppars
KEPLER,Kepler-524 c,296.8591787,49.1620125,1.88897906,3.246,0.0059,0.96,1.1,6014.0,4.39,641.6844774721577,,pscomppars
KEPLER,Kepler-1602 b,293.5808607,40.4275396,11.17931605,3.043,0.00879,1.34,1.36,6296.0,4.25,554.0057644908079,,pscomppars
KEPLER,Kepler-183 c,293.5308112,39.3159329,11.637071,3.289,0.06043,2.27,0.958,5888.0,4.502,187.3621015966818,,pscomppars
KEPLER,Kepler-444 c,289.7528323,41.631884,4.5458841,1.7367,0.0044,0.497,0.752,5046.0,4.5625,172.4355619288477,,pscomppars
KEPLER,Kepler-1609 b,290.1465356,39.6658026,114.34219,13.001,0.02398,2.22,1.27,6132.0,4.29,479.18780640939565,,pscomppars
KEPLER,Kepler-150 b,288.2341025,40.520897,3.428054,2.309,0.02064,1.25,0.939,5560.0,4.466,245.91923508910256,,pscomppars
KEPLER,Kepler-624 b,295.1933631,39.5396946,14.58649607,4.0393,0.03787,2.31,1.18,6117.0,4.33,1025.6543999725109,,pscomppars
KEPLER,Kepler-158 b,284.0323723,39.7815365,16.709184,2.765,0.08398,2.12,0.624,4623.0,4.66,1166.1481269197984,,pscomppars
KEPLER,Kepler-1653 b,296.457702,41.266021,140.2524,6.6,0.0665,2.17,0.693,4807.0,4.618,727.2535309221354,,pscomppars
